fight_id,event_id,fighter_name,fighter_id,kd,sig_str_landed,sig_str_atmpted,sig_str_acc,total_str_landed,total_str_atmpted,total_str_acc,td_landed,td_atmpted,td_acc,sub_att,ctrl,head_landed,head_atmpted,head_acc,body_landed,body_atmpted,body_acc,leg_landed,leg_atmpted,leg_acc,dist_landed,dist_atmpted,dist_acc,clinch_landed,clinch_atmpted,clinch_acc,ground_landed,ground_atmpted,ground_acc,landed_head_per,landed_body_per,landed_leg_per,landed_dist_per,landed_clinch_per,landed_ground_per,corner
00742aea8da72a35,cfbccfed4e4796fe,Chad Laprise,c03a5022f8439f2a,2,17,35,48,22,40,55,0,0,,0,31,14,31,45,0,1,0,3,3,100,10,21,48,2,5,40,5,9,56,82,0,17,58,11,29,R
c0329bd8d3b302c6,5da4e8dc02e50ac0,Anthony Johnson,365fee2da473b177,1,4,8,50,4,8,50,0,0,,0,1,4,8,50,0,0,,0,0,,2,6,33,0,0,,2,2,100,100,0,0,50,0,50,R
70f08a4771138817,5da4e8dc02e50ac0,Hyun Gyu Lim,203c957eac95dd87,0,8,29,27,8,29,28,0,0,,0,0,8,28,28,0,1,0,0,0,,8,29,28,0,0,,0,0,,100,0,0,100,0,0,R
781f9a642e7a9278,5da4e8dc02e50ac0,Rick Story,5b5307450405abf0,0,17,51,33,19,54,35,1,5,20,0,102,6,35,17,5,10,50,6,6,100,13,46,28,2,2,100,2,3,67,35,29,35,76,11,11,R
648396cc751c730d,5da4e8dc02e50ac0,Nate Diaz,8355922d564b152c,0,166,343,48,252,435,57,1,7,14,0,350,107,256,42,50,71,70,9,16,56,88,227,39,77,112,69,1,4,25,64,30,5,53,46,0,R
dbc72a4092a0b296,5da4e8dc02e50ac0,Cody Garbrandt,d8c7c61b176e3994,1,12,27,44,13,28,46,0,0,,0,7,10,25,40,0,0,,2,2,100,6,15,40,1,1,100,5,11,45,83,0,16,50,8,41,R
6b6680338558bd46,5da4e8dc02e50ac0,Raquel Pennington,fc169c387b4b465d,0,33,50,66,81,102,79,3,5,60,1,305,18,33,55,12,14,86,3,3,100,6,20,30,19,22,86,8,8,100,54,36,9,18,57,24,R
a69a6da9560ed62c,5da4e8dc02e50ac0,Tim Means,4b47e71384a9522f,0,71,118,60,82,130,63,0,0,,0,8,57,101,56,12,15,80,2,2,100,54,92,59,17,26,65,0,0,,80,16,2,76,23,0,R
d101d2ed58a7cf84,5da4e8dc02e50ac0,Artem Lobov,02f2a9702ba3d167,0,53,117,45,63,128,49,0,1,0,0,33,15,69,22,11,19,57,27,29,93,48,108,44,5,9,56,0,0,,28,20,50,90,9,0,R
ec067e9c9efd7aa1,5da4e8dc02e50ac0,Neil Magny,84b3e7d38f2d2ec5,0,8,23,34,13,29,45,0,5,0,0,3,5,20,25,1,1,100,2,2,100,6,21,28,2,2,100,0,0,,62,12,25,75,25,0,R
ec381753e852cb63,5da4e8dc02e50ac0,Randa Markos,4a57ebb14315b251,0,4,17,23,38,51,75,1,1,100,0,112,4,16,25,0,1,0,0,0,,3,16,19,1,1,100,0,0,,100,0,0,75,25,0,R
0294253e4a5b4725,5da4e8dc02e50ac0,Colby Covington,dc9572dd6ec74859,0,26,46,56,161,216,75,6,9,66,0,608,19,38,50,6,7,86,1,1,100,14,28,50,1,1,100,11,17,65,73,23,3,53,3,42,R
7f3763caa99a3486,72cbe507644a587c,Rose Namajunas,47b63240018d5d86,0,70,145,48,74,149,50,2,6,33,0,145,52,123,42,10,13,77,8,9,89,50,116,43,16,25,64,4,4,100,74,14,11,71,22,5,R
41eb39f532e148d9,5da4e8dc02e50ac0,Alberto Uda,8f2deefe8c5dfb5d,0,4,9,44,21,27,78,1,2,50,0,213,3,8,38,1,1,100,0,0,,1,5,20,0,0,,3,4,75,75,25,0,25,0,75,R
82d057278298846f,72cbe507644a587c,Matt Brown,31123249b0bbf52e,0,7,17,41,7,17,41,0,1,0,0,0,5,15,33,2,2,100,0,0,,5,15,33,2,2,100,0,0,,71,28,0,71,28,0,R
c67e5fec8e1876f0,72cbe507644a587c,Robbie Lawler,f2925e6db404bf1d,0,3,6,50,4,7,56,0,0,,0,0,0,1,0,3,5,60,0,0,,2,5,40,1,1,100,0,0,,0,100,0,66,33,0,R
3cf1d67a20ae1c18,72cbe507644a587c,Francisco Rivera,7ea4a9f07df33a45,0,55,158,34,59,163,36,0,0,,0,1,39,138,28,8,12,67,8,8,100,52,151,34,2,5,40,1,2,50,70,14,14,94,3,1,R
c8f946610906bffe,72cbe507644a587c,Ryan Benoit,20999e27ddd94bda,1,31,58,53,45,76,59,0,1,0,0,85,15,38,39,8,9,89,8,11,73,21,40,53,8,12,67,2,6,33,48,25,25,67,25,6,R
ae6fb7829db7ecc7,72cbe507644a587c,Nikita Krylov,1091d4d957141094,1,60,118,50,70,128,55,0,0,,0,55,35,80,44,15,26,57,10,12,83,50,106,47,10,12,83,0,0,,58,25,16,83,16,0,R
806ee07a1a7042b8,72cbe507644a587c,Ross Pearson,4f732e58ed907eff,0,52,138,37,53,139,38,2,2,100,0,29,14,79,18,19,35,54,19,24,79,51,136,38,1,2,50,0,0,,26,36,36,98,1,0,R
8495283a56311b4d,72cbe507644a587c,Anthony Hamilton,c727c7d31c50c4cf,1,9,16,56,11,18,61,0,0,,0,2,8,15,53,1,1,100,0,0,,3,6,50,6,10,60,0,0,,88,11,0,33,66,0,R
8b61a3acdfb007d9,72cbe507644a587c,Wilson Reis,5aedf14771ca82d2,0,4,8,50,12,17,71,3,5,60,1,64,3,7,43,0,0,,1,1,100,4,8,50,0,0,,0,0,,75,0,25,100,0,0,R
855338a9a68e4c9f,72cbe507644a587c,Michael Graves,3f1d23b01c552a13,0,9,20,45,27,40,68,3,6,50,0,424,4,14,28,3,4,75,2,2,100,5,15,33,1,1,100,3,4,75,44,33,22,55,11,33,R
0344687c9852b1d2,232c582f29f8f65e,Dennis Bermudez,6f242453c91a5af0,0,48,95,50,77,127,61,5,10,50,0,426,29,67,43,5,14,36,14,14,100,21,59,36,2,2,100,25,34,74,60,10,29,43,4,52,R
570f3407722cc512,232c582f29f8f65e,Yair Rodriguez,cbf5e6f231b55443,0,120,338,35,124,343,36,1,2,50,0,32,63,267,24,17,26,65,40,45,89,106,315,34,6,8,75,8,15,53,52,14,33,88,5,6,R
787d94246afe18a3,232c582f29f8f65e,Santiago Ponzinibbio,6d1bffff14897645,0,58,126,46,60,128,47,0,0,,0,0,50,117,43,2,2,100,6,7,86,55,123,45,3,3,100,0,0,,86,3,10,94,5,0,R
09c092dc766fa3f9,72cbe507644a587c,Cesar Arzamendia,49f78022126bf4a4,0,17,27,62,17,27,63,0,0,,1,3,11,21,52,5,5,100,1,1,100,14,23,61,3,4,75,0,0,,64,29,5,82,17,0,R
78410b48feaba213,232c582f29f8f65e,Thales Leites,cfb65863d5099327,0,36,53,67,58,82,71,5,11,45,1,678,36,53,68,0,0,,0,0,,0,7,0,14,20,70,22,26,85,100,0,0,0,38,61,R
e35d878ba90d9769,232c582f29f8f65e,Trevor Smith,f797f0c57a83353e,1,42,69,60,105,137,77,4,6,66,2,768,38,63,60,2,4,50,2,2,100,3,17,18,10,13,77,29,39,74,90,4,4,7,23,69,R
58c73a9562adcfe5,232c582f29f8f65e,Maryna Moroz,b4192a975027aab6,0,17,251,6,17,251,7,0,0,,0,0,13,238,5,1,7,14,3,6,50,17,251,7,0,0,,0,0,,76,5,17,100,0,0,R
4a46b63c19cfa932,232c582f29f8f65e,Court McGee,523fa774700d7d3f,0,15,39,38,55,82,67,4,15,26,1,426,9,28,32,4,9,44,2,2,100,7,30,23,8,9,89,0,0,,60,26,13,46,53,0,R
3fe9e895b2a45049,232c582f29f8f65e,Viktor Pesta,202b0467521c9d6f,0,3,42,7,4,43,9,0,2,0,0,29,2,41,5,1,1,100,0,0,,3,41,7,0,1,0,0,0,,66,33,0,100,0,0,R
34644c44229e41a1,232c582f29f8f65e,Teruto Ishihara,88cd34d836b4ebcd,1,13,25,52,13,25,52,0,1,0,0,6,7,17,41,3,5,60,3,3,100,8,19,42,0,0,,5,6,83,53,23,23,61,0,38,R
cb76509b5c2f2a90,232c582f29f8f65e,David Teymur,2747c60e42d9d75f,1,26,61,42,26,61,43,0,1,0,0,2,10,40,25,5,6,83,11,15,73,26,58,45,0,3,0,0,0,,38,19,42,100,0,0,R
02f4277726712796,232c582f29f8f65e,Chase Sherman,01b352b6a9074d5c,0,59,166,35,60,167,36,0,0,,0,0,26,120,22,7,14,50,26,32,81,58,164,35,1,2,50,0,0,,44,11,44,98,1,0,R
9e90800495c1d607,8a028648f3f0761d,Holly Holm,634e2fb70bde3fd5,0,54,211,25,73,231,32,0,0,,0,105,20,139,14,11,29,38,23,43,53,50,207,24,4,4,100,0,0,,37,20,42,92,7,0,R
537c77f3b75a75ae,232c582f29f8f65e,Cub Swanson,d247691a6c0e9034,0,67,109,61,91,133,68,1,1,100,1,120,51,92,55,10,11,91,6,6,100,38,77,49,8,9,89,21,23,91,76,14,8,56,11,31,R
9d2f46b677246e41,8a028648f3f0761d,Francis Ngannou,8d03ce87ca14e778,0,8,20,40,9,21,43,0,0,,0,6,5,17,28,3,3,100,0,0,,3,6,50,0,1,0,5,13,38,62,37,0,37,0,62,R
b1dee00c3052e65e,8a028648f3f0761d,Edson Barboza,64a50dad704d1d49,0,56,136,41,63,144,44,1,1,100,0,39,23,84,27,10,22,45,23,30,77,52,127,41,0,0,,4,9,44,41,17,41,92,0,7,R
8167500af262bba5,8a028648f3f0761d,Frankie Saenz,9ba2226646046b63,0,45,116,38,59,132,45,1,4,25,0,81,27,82,33,2,14,14,16,20,80,43,113,38,0,0,,2,3,67,60,4,35,95,0,4,R
5a09a7a3f2792d1a,8a028648f3f0761d,Felice Herrig,b6850671a008bf9a,0,13,30,43,15,32,47,1,1,100,1,60,5,19,26,5,7,71,3,4,75,13,30,43,0,0,,0,0,,38,38,23,100,0,0,R
e09d17f97d6fc6b8,8a028648f3f0761d,Kamaru Usman,f1b2aa7853d1ed6e,0,41,67,61,155,195,79,5,9,55,0,782,26,46,56,10,15,67,5,6,83,0,21,0,1,2,50,40,44,91,63,24,12,0,2,97,R
1eb0491642f276ed,8a028648f3f0761d,Darren Elkins,92a9aa9c93192871,0,33,57,57,206,256,80,5,6,83,0,706,32,54,59,1,3,33,0,0,,3,17,18,0,0,,30,40,75,96,3,0,9,0,90,R
adb86e0206cba97d,8a028648f3f0761d,Michel Prazeres,e51fcd9cd84c0b93,0,48,77,62,70,101,69,7,14,50,1,404,31,56,55,14,17,82,3,4,75,40,67,60,2,4,50,6,6,100,64,29,6,83,4,12,R
3aace29fcc65ec51,8a028648f3f0761d,Alex Oliveira,57b10fca4f9c9a7a,0,58,78,74,156,196,80,2,8,25,0,681,28,45,62,28,31,90,2,2,100,5,12,42,15,21,71,38,45,84,48,48,3,8,25,65,R
43fbc59edc7dfa9f,8a028648f3f0761d,Luis Henrique,e5bda12faabfc850,0,20,43,46,77,141,55,1,7,14,1,360,16,39,41,4,4,100,0,0,,4,15,27,4,9,44,12,19,63,80,20,0,20,20,60,R
08c6b88ac22717ed,5e7a28f20927d64a,Michael McDonald,d0314416a7f26527,0,14,30,46,14,30,47,0,0,,0,0,13,29,45,1,1,100,0,0,,12,27,44,2,3,67,0,0,,92,7,0,85,14,0,R
435c93cb89016fd1,8a028648f3f0761d,Jim Alers,fe5a9547479396ab,0,41,100,41,49,110,45,4,10,40,0,202,32,87,37,2,4,50,7,9,78,39,95,41,0,3,0,2,2,100,78,4,17,95,0,4,R
824fb74f5fc34218,5e7a28f20927d64a,Tony Ferguson,22a92d7f62195791,0,66,119,55,69,122,56,0,0,,3,0,42,92,46,17,20,85,7,7,100,66,119,55,0,0,,0,0,,63,25,10,100,0,0,R
0f73ee9121ec7539,5e7a28f20927d64a,Tim Boetsch,c80095f6092271a7,0,38,58,65,98,119,82,2,2,100,0,262,28,46,61,9,11,82,1,1,100,6,16,38,8,11,73,24,31,77,73,23,2,15,21,63,R
0fed8d8499eae01a,5e7a28f20927d64a,Aleksei Oleinik,98c23cb6da5b3352,0,8,28,28,60,84,71,4,7,57,2,565,6,25,24,1,1,100,1,2,50,2,19,11,1,1,100,5,8,62,75,12,12,25,12,62,R
bb0770ead53940f5,5e7a28f20927d64a,Kyle Noke,7339d340aa2889cb,0,44,77,57,48,81,59,2,2,100,0,33,19,47,40,8,11,73,17,19,89,41,74,55,2,2,100,1,1,100,43,18,38,93,4,2,R
a2fe63d064567d14,5e7a28f20927d64a,Louis Smolka,d2bc285ead803db0,0,82,113,72,138,178,78,3,6,50,7,422,75,106,71,7,7,100,0,0,,3,5,60,0,0,,79,108,73,91,8,0,3,0,96,R
ee46c069ebe691ff,5e7a28f20927d64a,Lauren Murphy,729d4bd5a6cd0a97,0,38,143,26,87,200,43,1,4,25,0,342,28,129,22,3,5,60,7,9,78,29,133,22,4,4,100,5,6,83,73,7,18,76,10,13,R
2ef96a4eb306fbb4,5e7a28f20927d64a,Eric Spicely,b9664eae2ac75262,0,7,9,77,8,10,80,0,4,0,0,74,4,5,80,2,3,67,1,1,100,6,8,75,1,1,100,0,0,,57,28,14,85,14,0,R
df661c70c40adf84,5e7a28f20927d64a,Rani Yahya,94527830000ab715,0,40,75,53,109,148,74,3,6,50,1,460,28,61,46,6,8,75,6,6,100,25,53,47,1,2,50,14,20,70,70,15,15,62,2,35,R
2d205cc1da2e7930,5e7a28f20927d64a,Cortney Casey,5f179af5fffeb9f6,0,19,28,67,31,42,74,2,2,100,0,57,18,26,69,0,0,,1,2,50,3,10,30,0,0,,16,18,89,94,0,5,15,0,84,R
0864112e968630ea,5e7a28f20927d64a,Devin Clark,cc7040fe76f0ef91,1,14,20,70,30,37,81,1,1,100,1,166,7,13,54,7,7,100,0,0,,8,12,67,3,4,75,3,4,75,50,50,0,57,21,21,R
5b6451f3f83c719c,5e7a28f20927d64a,Scott Holtzman,df1eb4354d18a906,1,53,99,53,120,177,68,3,3,100,1,380,34,78,44,13,15,87,6,6,100,29,69,42,12,14,86,12,16,75,64,24,11,54,22,22,R
135760b07e1fb79b,aa5b4eff51bdc7d1,Miesha Tate,b96619b3acd7d9da,0,3,15,20,3,15,20,0,5,0,0,0,2,12,17,1,2,50,0,1,0,3,14,21,0,1,0,0,0,,66,33,0,100,0,0,R
424221c96ee13ceb,aa5b4eff51bdc7d1,Daniel Cormier,d967f0128c323de6,0,33,64,51,153,208,74,3,3,100,0,634,27,56,48,2,4,50,4,4,100,15,38,39,0,0,,18,26,69,81,6,12,45,0,54,R
83414cc83ec3f2ac,aa5b4eff51bdc7d1,Brock Lesnar,513c6f1715e547a8,0,51,75,68,137,167,82,4,8,50,0,489,47,71,66,2,2,100,2,2,100,7,20,35,1,1,100,43,54,80,92,3,3,13,1,84,R
84c5035830ebb421,aa5b4eff51bdc7d1,Jose Aldo,d0f3959b4a9747e6,0,80,192,41,81,193,42,0,0,,0,71,68,174,39,8,14,56,4,4,100,79,190,42,1,2,50,0,0,,85,10,5,98,1,0,R
96c93167c982c467,aa5b4eff51bdc7d1,Cat Zingano,3ecd936bd8814108,0,11,23,47,23,37,62,3,4,75,0,544,6,18,33,4,4,100,1,1,100,3,12,25,2,3,67,6,8,75,54,36,9,27,18,54,R
1a66e67add5d55ef,aa5b4eff51bdc7d1,Cain Velasquez,0ff11cc094e887bc,1,50,79,63,90,124,73,1,3,33,0,156,35,63,56,5,6,83,10,10,100,28,49,56,5,8,62,17,22,77,70,10,20,56,10,34,R
d1aaef0d7f0c8e8b,aa5b4eff51bdc7d1,Sage Northcutt,ed9d8ee3a4239b1c,0,41,66,62,106,135,79,0,2,0,1,262,36,59,61,3,5,60,2,2,100,14,33,42,13,17,76,14,16,88,87,7,4,34,31,34,R
8c2e4d3cc4b9e93a,aa5b4eff51bdc7d1,Johny Hendricks,0941df56f6ac954b,0,70,157,44,90,177,51,1,5,20,0,129,51,134,38,5,7,71,14,16,88,58,135,43,12,22,55,0,0,,72,7,20,82,17,0,R
7679c5ee3514e119,aa5b4eff51bdc7d1,Gegard Mousasi,232c582f29f8f65e,1,21,34,61,39,55,71,2,2,100,0,129,16,28,56,3,3,100,2,3,67,8,19,42,3,4,75,10,11,91,76,14,9,38,14,47,R
c1f74805a4ff9396,aa5b4eff51bdc7d1,TJ Dillashaw,c849740a3ff51931,0,64,195,32,72,205,35,1,5,20,0,48,33,152,22,10,16,62,21,27,78,61,190,32,2,4,50,1,1,100,51,15,32,95,3,1,R
9d7a798f0c20c04a,aa5b4eff51bdc7d1,Diego Sanchez,82e7929bf6c2b689,0,6,10,60,7,11,64,0,0,,0,0,3,7,43,2,2,100,1,1,100,5,8,62,1,2,50,0,0,,50,33,16,83,16,0,R
9fc85aef42733a16,cd42bbe8887bba90,Andrew Sanchez,fccf811c1e8b01c7,0,31,43,72,118,159,74,6,12,50,0,723,23,33,70,5,7,71,3,3,100,10,18,56,0,0,,21,25,84,74,16,9,32,0,67,R
433e3fd8782b6e0e,aa5b4eff51bdc7d1,Jim Miller,d1941565abf50b16,0,8,26,30,13,32,41,1,1,100,0,93,8,26,31,0,0,,0,0,,1,8,12,0,0,,7,18,39,100,0,0,12,0,87,R
6ab9d2d334f613c8,cd42bbe8887bba90,Joanna Jedrzejczyk,3d6749c4267da18f,0,176,330,53,194,351,55,1,2,50,0,93,112,256,44,35,39,90,29,35,83,146,291,50,28,37,76,2,2,100,63,19,16,82,15,1,R
1299f04f429bcc0e,cd42bbe8887bba90,Ross Pearson,4f732e58ed907eff,0,54,115,46,76,140,54,0,2,0,0,127,15,65,23,29,39,74,10,11,91,31,87,36,23,27,85,0,1,0,27,53,18,57,42,0,R
f8b9b5ee3d4a8ac3,cd42bbe8887bba90,Tatiana Suarez,b08012bbe542592a,0,16,19,84,38,43,88,3,3,100,1,179,15,18,83,1,1,100,0,0,,1,2,50,0,0,,15,17,88,93,6,0,6,0,93,R
febbd4eb209b4579,cd42bbe8887bba90,Dooho Choi,e93b04e308913c2e,1,4,7,57,6,11,55,0,0,,0,17,4,7,56,0,0,,0,0,,3,6,50,0,0,,1,1,100,100,0,0,75,0,25,R
6c4b3cca92fcb9c7,cd42bbe8887bba90,Joaquim Silva,ae7fe94f117f98cf,1,6,8,75,6,8,75,0,1,0,0,3,6,8,75,0,0,,0,0,,1,3,33,0,0,,5,5,100,100,0,0,16,0,83,R
36388dce4a8cc18f,cd42bbe8887bba90,Gray Maynard,7d96bc577e5178b2,0,30,71,42,42,85,49,3,7,42,1,402,18,58,31,8,9,89,4,4,100,13,41,32,9,19,47,8,11,73,60,26,13,43,30,26,R
9275134accfb1adc,cd42bbe8887bba90,John Moraga,92437c6775b3f7d1,0,31,113,27,33,115,28,0,2,0,0,0,19,95,20,2,6,33,10,12,83,31,113,27,0,0,,0,0,,61,6,32,100,0,0,R
b319a24919106555,cd42bbe8887bba90,Jake Matthews,a845f0735bc67405,0,5,13,38,5,13,38,0,0,,0,0,4,11,36,1,2,50,0,0,,4,11,36,1,2,50,0,0,,80,20,0,80,20,0,R
0c703bf17c04fee4,cd42bbe8887bba90,Cezar Ferreira,dbc17725b887860a,0,30,51,58,120,148,81,6,6,100,0,519,17,35,49,6,8,75,7,8,88,23,41,56,1,1,100,6,9,67,56,20,23,76,3,20,R
f990e8b2a08053db,cd42bbe8887bba90,Cory Hendricks,9ab9912e0f8fa6d6,0,47,118,39,52,124,42,0,2,0,0,18,23,83,28,17,26,65,7,9,78,37,103,36,10,14,71,0,1,0,48,36,14,78,21,0,R
b3b5bd50fa34342c,cd42bbe8887bba90,Li Jingliang,e64b96c07d7ce999,0,6,15,40,11,20,55,1,1,100,0,20,5,13,38,0,1,0,1,1,100,1,10,10,0,0,,5,5,100,83,0,16,16,0,83,R
9a984ea967886979,45a2ba3ef82b9700,Roy Nelson,3f7c14c7eca7195d,0,4,19,21,66,89,74,7,10,70,0,579,3,18,17,0,0,,1,1,100,2,15,13,2,3,67,0,1,0,75,0,25,50,50,0,R
bb9020ac324fb706,45a2ba3ef82b9700,Rafael Dos Anjos,6a2f7c151031653d,0,12,41,29,12,41,28,0,1,0,0,22,9,38,24,2,2,100,1,1,100,10,38,26,2,3,67,0,0,,75,16,8,83,16,0,R
420f4e4dc341eb57,45a2ba3ef82b9700,Alan Jouban,cf65d56b0755ed3b,3,86,169,50,105,191,55,0,0,,0,97,46,120,38,20,26,77,20,23,87,65,136,48,5,6,83,16,27,59,53,23,23,75,5,18,R
5e13fbe15c887a33,45a2ba3ef82b9700,John Makdessi,c21a036b4e012f1c,0,84,152,55,110,182,60,0,1,0,0,106,31,85,36,27,37,73,26,30,87,79,136,57,3,10,30,2,6,33,36,32,30,94,3,2,R
d18b33bdd37f4683,45a2ba3ef82b9700,Mike Pyle,f5990c11974d8e9c,0,2,12,16,5,15,33,0,0,,1,0,0,9,0,0,0,,2,3,67,2,9,22,0,3,0,0,0,,0,0,100,100,0,0,R
d39010c3511fb972,45a2ba3ef82b9700,Joe Duffy,654ae722109a0d31,1,3,7,42,3,7,43,0,0,,1,15,3,7,43,0,0,,0,0,,1,2,50,0,0,,2,5,40,100,0,0,33,0,66,R
a815119606930378,45a2ba3ef82b9700,Russell Doane,f50d95223751e6ca,0,18,41,43,18,41,44,0,0,,0,8,11,30,37,6,10,60,1,1,100,17,40,42,1,1,100,0,0,,61,33,5,94,5,0,R
509519d82e906c0f,45a2ba3ef82b9700,Felipe Arantes,71002dbc1743b9a7,0,3,9,33,5,11,45,0,0,,1,37,1,6,17,0,1,0,2,2,100,3,8,38,0,0,,0,1,0,33,0,66,100,0,0,R
95a0d706e1f4cfa2,45a2ba3ef82b9700,Anthony Birchak,c5a126ace82a6025,0,41,112,36,101,175,57,0,0,,0,139,16,74,22,18,29,62,7,9,78,30,86,35,9,21,43,2,5,40,39,43,17,73,21,4,R
e71a155192ff2f6c,45a2ba3ef82b9700,Gilbert Burns,23024fdfc966410a,0,13,30,43,16,34,47,1,5,20,1,82,8,23,35,5,7,71,0,0,,6,21,28,4,5,80,3,4,75,61,38,0,46,30,23,R
5cf03fdfe557803f,45a2ba3ef82b9700,Marco Beltran,ec71a892fada28c7,1,20,48,41,31,60,52,0,0,,1,25,15,40,38,4,6,67,1,2,50,7,30,23,11,14,79,2,4,50,75,20,5,35,55,10,R
caf3ca7fc0195412,45a2ba3ef82b9700,Vicente Luque,6d4b63c767106d3a,0,25,54,46,51,87,59,4,5,80,1,331,14,38,37,3,6,50,8,10,80,13,31,42,2,3,67,10,20,50,56,12,32,52,8,40,R
75e21e2f5f3be42e,563d051c9e769b24,Rory MacDonald,cbd5d3cdd862e90e,0,61,152,40,62,153,41,0,2,0,0,8,50,137,36,10,14,71,1,1,100,47,135,35,11,13,85,3,4,75,81,16,1,77,18,4,R
4b8c8ae61251ff83,563d051c9e769b24,Donald Cerrone,1d00756835ca67c9,3,73,119,61,92,140,66,2,3,66,1,284,42,83,51,14,18,78,17,18,94,48,86,56,8,13,62,17,20,85,57,19,23,65,10,23,R
ad61d042c43451a8,563d051c9e769b24,Steve Bosse,e023fa2e648ea0f1,0,93,172,54,120,202,59,1,3,33,0,163,76,150,51,12,14,86,5,8,62,56,117,48,15,18,83,22,37,59,81,12,5,60,16,23,R
fe6da751f2a4859a,563d051c9e769b24,Valerie Letourneau,46a2f24feb258ae0,0,80,143,55,95,162,59,0,0,,0,34,50,107,47,19,21,90,11,15,73,58,118,49,19,22,86,3,3,100,62,23,13,72,23,3,R
c69c5830064fd591,563d051c9e769b24,Olivier Aubin-Mercier,55ee431411ccf07a,0,44,61,72,74,95,78,3,8,37,1,454,38,55,69,6,6,100,0,0,,22,35,63,1,3,33,21,23,91,86,13,0,50,2,47,R
2e11087e1a4f066b,563d051c9e769b24,Jason Saggo,4ac1ecf8ce59ef23,0,48,132,36,75,160,47,1,2,50,0,200,29,94,31,6,17,35,13,21,62,37,118,31,0,2,0,11,12,92,60,12,27,77,0,22,R
68a93f8eb34f3251,563d051c9e769b24,Tamdan McCrory,eff47295daf721a6,0,2,6,33,2,6,33,0,0,,0,0,1,5,20,1,1,100,0,0,,2,6,33,0,0,,0,0,,50,50,0,100,0,0,R
911e151d1907197d,563d051c9e769b24,Misha Cirkunov,67f272324a030d00,0,44,94,46,55,106,52,1,3,33,1,74,36,78,46,7,15,47,1,1,100,35,81,43,9,13,69,0,0,,81,15,2,79,20,0,R
4cf7792aef993be1,563d051c9e769b24,Chris Beal,55f446032177b119,0,76,209,36,78,211,37,0,0,,0,11,68,197,35,8,12,67,0,0,,76,209,36,0,0,,0,0,,89,10,0,100,0,0,R
afd53c8033f6ee82,563d051c9e769b24,Randa Markos,4a57ebb14315b251,0,86,243,35,116,284,41,1,6,16,1,119,77,228,34,6,9,67,3,6,50,65,214,30,13,18,72,8,11,73,89,6,3,75,15,9,R
b2039609019496d9,563d051c9e769b24,Elias Theodorou,34f88592c0ab7a54,0,37,141,26,87,194,45,0,4,0,0,100,8,48,17,16,65,25,13,28,46,28,130,22,9,11,82,0,0,,21,43,35,75,24,0,R
315b6e91a0239148,563d051c9e769b24,Colby Covington,dc9572dd6ec74859,1,19,34,55,78,107,73,5,9,55,1,548,17,31,55,2,3,67,0,0,,3,7,43,0,0,,16,27,59,89,10,0,15,0,84,R
f8b32aeb9b628d89,563d051c9e769b24,Ali Bagautinov,3dd92ff9fb0412b3,0,90,124,72,128,167,77,5,8,62,0,506,49,78,63,29,32,91,12,14,86,35,56,62,3,3,100,52,65,80,54,32,13,38,3,57,R
812ff38f0ed409ca,ff4c3ab594c7fac3,Luke Rockhold,00e11b5c8b7bfeeb,0,17,37,45,17,37,46,0,0,,0,0,6,24,25,8,9,89,3,4,75,16,36,44,1,1,100,0,0,,35,47,17,94,5,0,R
345b1bc51f0f5e86,ff4c3ab594c7fac3,Max Holloway,150ff4cc642270b9,0,103,205,50,111,213,52,0,0,,2,97,80,179,45,12,12,100,11,14,79,82,181,45,11,13,85,10,11,91,77,11,10,79,10,9,R
9c884cbc3791bf60,ff4c3ab594c7fac3,Dominick Cruz,10f3ba6cd2f44a97,1,87,261,33,99,275,36,3,7,42,0,204,62,223,28,8,19,42,17,19,89,77,243,32,6,10,60,4,8,50,71,9,19,88,6,4,R
c33cc8b85b9a202c,ff4c3ab594c7fac3,Dan Henderson,1ccf4e7caff270df,1,13,31,41,23,41,56,0,0,,0,2,9,25,36,0,1,0,4,5,80,9,26,35,2,3,67,2,2,100,69,0,30,69,15,15,R
db1be0ca226d3a2f,ff4c3ab594c7fac3,Brian Ortega,def8166ff24bd237,1,62,189,32,62,189,33,0,0,,0,3,52,175,30,9,13,69,1,1,100,60,185,32,1,3,33,1,1,100,83,14,1,96,1,1,R
2c65d5d20cc893e4,ff4c3ab594c7fac3,Beneil Dariush,08af939f41b5a57b,2,46,70,65,48,72,67,0,2,0,0,81,33,56,59,9,10,90,4,4,100,16,27,59,11,16,69,19,27,70,71,19,8,34,23,41,R
e86a77b69d50a834,ff4c3ab594c7fac3,Dustin Poirier,029eaff01e6bb8f0,2,36,66,54,36,66,55,0,0,,0,16,31,58,53,1,4,25,4,4,100,25,46,54,6,14,43,5,6,83,86,2,11,69,16,13,R
3e020d62796a7ce3,ff4c3ab594c7fac3,Sean Strickland,0d8011111be000b2,0,73,207,35,77,211,36,0,2,0,0,18,51,181,28,13,16,81,9,10,90,65,195,33,4,6,67,4,6,67,69,17,12,89,5,5,R
5b55a8e33199d71e,ff4c3ab594c7fac3,Cole Miller,282fa667ff9c51ed,0,33,127,25,39,134,28,3,3,100,1,153,24,111,22,5,11,45,4,5,80,30,122,25,1,2,50,2,3,67,72,15,12,90,3,6,R
