fight_id,event_id,fighter_id,fighter_name,corner,division,title_fight,finish_round,match_time_sec,mins,win,finish_win,kd_pm,sig_att_pm,sig_land_pm,td_att_pm,td_land_pm,sub_att_pm,ctrl_sec_pm
47dfd70b5780d68a,154a6b3ffae264cd,ff6a1f63c254127e,Albert Tumenov,B,welterweight,0,3,181,3.01666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8794b5f9a591daf6,154a6b3ffae264cd,32c355b04fc57f3a,Marc Diakiese,B,lightweight,0,2,280,4.66666666666667,1,1,0.0,0.0,0.0,0.214285714285714,0.214285714285714,0.0,1.5
85bec51d0bdf511f,154a6b3ffae264cd,f2b6fdb20675b11c,Mike Perry,B,welterweight,0,3,280,4.66666666666667,1,1,0.214285714285714,0.0,0.0,0.0,0.0,0.0,22.0714285714286
87b61c1d72232a84,154a6b3ffae264cd,7dcf06c1967801c1,Adriano Martins,B,lightweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50935ae1627fc89b,e18012194473e8b0,64360e618823a8e4,Phillipe Nover,B,featherweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76c5f66afe6ab192,e18012194473e8b0,2eeaefbfc7f9fcff,Lina Lansberg,B,catch weight,0,2,149,2.48333333333333,0,0,0.0,0.0,0.0,0.402684563758389,0.0,0.0,9.66442953020134
5c5ed0416e881faf,e18012194473e8b0,8349d55cdecd393a,Antonio Silva,B,heavyweight,0,2,250,4.16666666666667,0,0,0.0,0.0,0.0,0.48,0.0,0.0,4.56
66b8f3426f36fdf7,e18012194473e8b0,b9664eae2ac75262,Eric Spicely,B,middleweight,0,1,178,2.96666666666667,1,1,0.0,0.0,0.0,0.674157303370786,0.337078651685393,0.0,27.9775280898876
845907142e023077,e18012194473e8b0,e5010b1b94ca5755,Paul Felder,B,lightweight,0,3,145,2.41666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.5862068965517
c29b63d6cd2ba413,e18012194473e8b0,1971869b7e054261,Mike de la Torre,B,featherweight,0,1,183,3.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.59016393442623
